imgnum,xmin,ymin,xmax,ymax,hasHead
00126775.png,77,196,304,408,1
00126776.png,132,250,317,431,1
00126777.png,83,189,304,408,1
00126778.png,110,214,301,407,1
00126779.png,102,213,305,420,1
00126780.png,132,249,315,435,1
00126781.png,97,209,306,424,1
00126782.png,59,193,308,415,1
00126783.png,120,212,305,410,1
00126784.png,131,232,307,416,1
00126785.png,126,229,303,414,1
00126786.png,131,228,306,414,1
00126787.png,132,248,315,438,1
00126788.png,119,209,308,415,1
00126789.png,132,244,311,425,1
00126790.png,131,228,306,414,1
00126791.png,43,182,313,423,1
00126792.png,86,186,304,409,1
00126793.png,132,249,313,434,1
00126794.png,92,195,302,404,1
00126795.png,104,218,302,409,1
00126796.png,103,214,302,407,1
00126797.png,92,193,303,404,1
00126798.png,119,224,303,410,1
00126799.png,103,214,305,418,1
00126800.png,79,189,310,416,1
00126801.png,105,208,301,415,1
00126802.png,132,235,308,417,1
00126803.png,118,208,308,415,1
00126804.png,100,204,300,405,1
00126805.png,132,247,314,438,1
00126806.png,98,205,307,432,1
00126807.png,74,201,303,408,1
00126808.png,80,189,309,417,1
00126809.png,131,237,309,431,1
00126810.png,43,184,313,423,1
00126811.png,77,196,304,408,1
00126812.png,133,246,311,430,1
00126813.png,95,194,301,405,1
00126814.png,100,203,301,413,1
00126815.png,100,208,306,429,1
00126816.png,102,214,301,406,1
00126817.png,32,178,318,431,1
00126818.png,117,209,307,415,1
00126819.png,104,214,302,407,1
00126820.png,108,217,301,407,1
00126821.png,133,250,320,432,1
00126822.png,59,193,308,415,1
00126823.png,48,187,311,419,1
00126824.png,117,209,308,416,1
00126825.png,133,251,320,432,1
00126826.png,103,215,300,406,1
00126827.png,99,207,307,430,1
00126828.png,132,244,310,427,1
00126829.png,104,217,302,408,1
00126830.png,101,203,301,405,1
00126831.png,83,188,304,409,1
00126832.png,132,238,308,420,1
00126833.png,99,206,307,430,1
00126834.png,97,211,299,404,1
00126835.png,53,189,308,416,1
00126836.png,98,205,307,432,1
00126837.png,73,200,304,408,1
00126838.png,112,215,302,406,1
00126839.png,35,180,315,429,1
00126840.png,100,213,301,406,1
00126841.png,59,193,308,415,1
00126842.png,102,214,301,406,1
00126843.png,94,202,301,405,1
00126844.png,101,213,302,406,1
00126845.png,117,223,302,410,1
00126846.png,133,244,314,426,1
00126847.png,132,249,315,436,1
00126848.png,75,200,304,408,1
00126849.png,130,222,307,414,1
00126850.png,84,206,300,406,1
00126851.png,132,237,308,419,1
00126852.png,131,229,307,415,1
00126853.png,92,193,302,410,1
00126854.png,96,206,305,408,1
00126855.png,78,195,303,408,1
00126856.png,112,215,302,406,1
00126857.png,103,215,305,417,1
00126858.png,130,224,306,415,1
00126859.png,58,193,307,413,1
00126860.png,133,245,313,425,1
00126861.png,90,196,307,410,1
00126862.png,96,205,302,405,1
00126863.png,133,245,310,428,1
00126864.png,103,215,301,406,1
00126865.png,100,210,302,406,1
00126866.png,100,208,306,429,1
00126867.png,75,197,303,408,1
00126868.png,133,242,311,424,1
00126869.png,101,209,306,427,1
00126870.png,132,239,308,421,1
00126871.png,35,180,316,428,1
00126872.png,59,193,308,415,1
00126873.png,119,207,307,414,1
00126874.png,89,207,300,405,1
00126875.png,95,198,302,405,1
00126876.png,100,208,306,429,1
00126877.png,74,200,305,409,1
00126878.png,92,193,302,410,1
00126879.png,74,200,306,410,1
00126880.png,129,222,307,414,1
00126881.png,59,194,308,413,1
00126882.png,132,249,317,430,1
00126883.png,132,246,313,426,1
00126884.png,94,197,302,411,1
00126885.png,133,251,320,432,1
00126886.png,129,230,306,426,1
00126887.png,133,238,307,420,1
00126888.png,102,212,305,422,1
00126889.png,96,206,302,405,1
00126890.png,127,231,305,414,1
00126891.png,131,235,307,417,1
00126892.png,87,192,309,415,1
00126893.png,132,249,315,438,1
00126894.png,133,242,312,424,1
00126895.png,73,202,303,408,1
00126896.png,94,201,302,405,1
00126897.png,94,211,302,408,1
00126898.png,100,210,302,406,1
00126899.png,84,191,312,418,1
00126900.png,133,247,317,429,1
00126901.png,133,236,308,420,1
00126902.png,74,195,306,411,1
00126903.png,80,193,304,408,1
00126904.png,85,192,311,418,1
00126905.png,133,245,313,425,1
00126906.png,75,193,306,413,1
00126907.png,75,191,307,414,1
00126908.png,96,212,302,408,1
00126909.png,75,190,307,413,1
00126910.png,96,212,302,408,1
00126911.png,128,220,307,414,1
00126912.png,103,210,301,405,1
00126913.png,33,177,316,430,1
00126914.png,133,238,307,420,1
00126915.png,101,207,300,404,1
00126916.png,132,240,308,421,1
00126917.png,85,192,311,418,1
00126918.png,78,203,302,407,1
00126919.png,93,193,302,404,1
00126920.png,102,213,305,420,1
00126921.png,104,218,302,410,1
00126922.png,111,212,301,417,1
00126923.png,38,181,315,426,1
00126924.png,117,208,308,416,1
00126925.png,97,205,307,432,1
00126926.png,125,228,303,412,1
00126927.png,96,212,305,416,1
00126928.png,120,212,305,410,1
00126929.png,97,213,304,415,1
00126930.png,73,202,303,408,1
00126931.png,97,204,307,433,1
00126932.png,133,250,318,432,1
00126933.png,97,208,306,425,1
00126934.png,88,194,308,414,1
00126935.png,92,194,302,404,1
00126936.png,82,204,302,408,1
00126937.png,94,209,302,406,1
00126938.png,89,189,303,408,1
00126939.png,117,208,308,416,1
00126940.png,98,208,307,426,1
00126941.png,101,208,301,405,1
00126942.png,133,245,315,427,1
00126943.png,131,226,307,415,1
00126944.png,130,233,306,429,1
00126945.png,64,195,307,413,1
00126946.png,98,207,307,427,1
00126947.png,93,194,301,405,1
00126948.png,37,181,316,427,1
00126949.png,118,209,309,416,1
00126950.png,117,223,302,410,1
00126951.png,96,205,302,405,1
00126952.png,104,218,302,409,1
00126953.png,84,190,312,417,1
00126954.png,95,203,301,405,1
00126955.png,80,193,304,408,1
00126956.png,80,203,303,408,1
00126957.png,98,206,308,431,1
00126958.png,119,210,306,411,1
00126959.png,116,218,302,419,1
00126960.png,133,250,320,432,1
00126961.png,95,198,302,405,1
00126962.png,132,249,315,435,1
00126963.png,95,200,302,404,1
00126964.png,110,218,301,407,1
00126965.png,132,237,308,419,1
00126966.png,96,212,303,409,1
00126967.png,78,189,308,416,1
00126968.png,97,209,306,424,1
00126969.png,103,213,305,421,1
00126970.png,95,200,302,404,1
00126971.png,103,216,305,416,1
00126972.png,132,248,314,433,1
00126973.png,92,202,305,408,1
00126974.png,117,214,302,407,1
00126975.png,84,192,311,417,1
00126976.png,86,186,304,409,1
00126977.png,104,214,302,407,1
00126978.png,132,245,313,436,1
00126979.png,119,213,302,407,1
00126980.png,133,242,312,424,1
00126981.png,98,212,301,405,1
00126982.png,76,191,308,414,1
00126983.png,126,229,303,414,1
00126984.png,95,198,302,405,1
00126985.png,74,196,306,412,1
00126986.png,94,196,302,404,1
00126987.png,73,202,303,408,1
00126988.png,105,214,302,407,1
00126989.png,93,203,305,408,1
00126990.png,100,203,301,413,1
00126991.png,100,212,299,405,1
00126992.png,104,214,302,407,1
00126993.png,75,193,306,413,1
00126994.png,95,211,303,407,1
00126995.png,104,215,301,407,1
00126996.png,108,215,301,406,1
00126997.png,116,214,301,406,1
00126998.png,131,232,307,416,1
00126999.png,99,207,308,427,1
00127000.png,132,249,317,430,1
00127001.png,107,211,306,404,1
00127002.png,37,181,316,427,1
00127003.png,45,186,311,421,1
00127004.png,95,211,303,407,1
00127005.png,131,237,309,431,1
00127006.png,43,184,313,423,1
00127007.png,107,214,301,406,1
00127008.png,64,195,307,413,1
00127009.png,86,185,303,409,1
00127010.png,102,214,301,405,1
00127011.png,123,227,303,411,1
00127012.png,133,247,317,429,1
00127013.png,125,215,308,414,1
00127014.png,132,238,308,420,1
00127015.png,90,196,307,410,1
00127016.png,37,181,316,427,1
00127017.png,101,213,301,406,1
00127018.png,73,200,304,408,1
00127019.png,97,208,303,407,1
00127020.png,97,204,307,433,1
00127021.png,93,194,303,403,1
00127022.png,94,209,302,406,1
00127023.png,34,179,316,430,1
00127024.png,131,230,307,416,1
00127025.png,92,194,302,405,1
00127026.png,133,240,309,422,1
00127027.png,75,200,304,408,1
00127028.png,94,204,302,405,1
00127029.png,130,233,306,429,1
00127030.png,133,250,318,432,1
00127031.png,105,215,302,407,1
00127032.png,105,215,299,406,1
00127033.png,97,209,306,424,1
00127034.png,117,208,308,416,1
00127035.png,93,193,302,404,1
00127036.png,132,249,315,436,1
00127037.png,103,215,305,417,1
00127038.png,102,208,301,405,1
00127039.png,107,217,300,407,1
00127040.png,46,184,313,421,1
00127041.png,110,218,301,407,1
00127042.png,90,197,308,413,1
00127043.png,131,249,315,438,1
00127044.png,107,211,305,405,1
00127045.png,104,218,302,411,1
00127046.png,133,241,309,423,1
00127047.png,117,214,301,407,1
00127048.png,90,192,303,410,1
00127049.png,93,194,302,404,1
00127050.png,132,239,308,421,1
00127051.png,82,204,302,408,1
00127052.png,118,209,306,412,1
00127053.png,132,240,310,423,1
00127054.png,91,208,300,405,1
00127055.png,97,208,303,407,1
00127056.png,43,184,313,423,1
00127057.png,93,193,302,403,1
00127058.png,133,250,319,433,1
00127059.png,85,192,310,416,1
00127060.png,131,249,315,439,1
00127061.png,54,190,309,416,1
00127062.png,117,207,309,416,1
00127063.png,133,244,314,426,1
00127064.png,96,195,301,405,1
00127065.png,97,205,307,432,1
00127066.png,131,235,308,429,1
00127067.png,123,229,303,412,1
00127068.png,107,211,305,405,1
00127069.png,96,195,301,405,1
00127070.png,132,248,314,432,1
00127071.png,97,196,301,405,1
00127072.png,94,195,302,405,1
00127073.png,132,249,314,437,1
00127074.png,106,215,302,406,1
00127075.png,132,240,308,421,1
00127076.png,82,189,310,417,1
00127077.png,80,192,303,408,1
00127078.png,101,212,301,407,1
00127079.png,132,249,313,434,1
00127080.png,103,210,300,405,1
00127081.png,132,247,313,432,1
00127082.png,88,194,308,414,1
00127083.png,93,193,302,404,1
00127084.png,77,197,304,408,1
00127085.png,89,207,300,405,1
00127086.png,119,224,303,410,1
00127087.png,117,223,302,410,1
00127088.png,132,247,312,431,1
00127089.png,102,214,301,406,1
00127090.png,98,197,301,404,1
00127091.png,96,195,301,405,1
00127092.png,131,230,307,416,1
00127093.png,86,186,304,409,1
00127094.png,131,249,315,438,1
00127095.png,123,223,303,422,1
00127096.png,117,209,307,415,1
00127097.png,107,213,301,406,1
00127098.png,115,221,302,409,1
00127099.png,104,215,301,407,1
00127100.png,94,194,302,404,1
00127101.png,133,251,320,432,1
00127102.png,133,251,320,432,1
00127103.png,104,215,301,406,1
00127104.png,90,197,308,413,1
00127105.png,108,209,301,416,1
00127106.png,104,218,302,409,1
00127107.png,132,239,308,420,1
00127108.png,91,208,301,406,1
00127109.png,108,217,301,407,1
00127110.png,72,200,304,409,1
00127111.png,131,235,308,429,1
00127112.png,130,224,306,415,1
00127113.png,74,200,306,410,1
00127114.png,77,189,308,415,1
00127115.png,93,194,302,404,1
00127116.png,84,191,311,418,1
00127117.png,133,243,311,425,1
00127118.png,96,212,302,408,1
00127119.png,131,228,306,414,1
00127120.png,100,212,302,405,1
00127121.png,132,246,313,426,1
00127122.png,97,205,307,432,1
00127123.png,77,195,304,408,1
00127124.png,104,214,300,406,1
00127125.png,117,209,307,415,1
00127126.png,132,245,313,436,1
00127127.png,94,201,302,405,1
00127128.png,49,187,311,418,1
00127129.png,102,214,301,406,1
00127130.png,48,187,311,419,1
00127131.png,72,200,304,409,1
00127132.png,77,196,304,408,1
00127133.png,94,192,304,405,1
00127134.png,133,236,308,420,1
00127135.png,131,235,307,417,1
00127136.png,84,191,312,418,1
00127137.png,94,202,301,405,1
00127138.png,100,210,302,406,1
00127139.png,133,242,309,425,1
00127140.png,74,197,305,410,1
00127141.png,94,199,302,405,1
00127142.png,77,189,308,415,1
00127143.png,103,215,301,406,1
00127144.png,103,214,302,407,1
00127145.png,101,209,306,427,1
00127146.png,94,195,301,404,1
00127147.png,97,205,307,432,1
00127148.png,129,230,306,426,1
00127149.png,77,188,308,416,1
00127150.png,94,204,304,408,1
00127151.png,132,249,314,438,1
00127152.png,126,229,303,414,1
00127153.png,132,249,314,438,1
00127154.png,90,198,306,410,1
00127155.png,95,203,301,405,1
00127156.png,102,213,305,420,1
00127157.png,132,235,308,417,1
00127158.png,97,214,303,416,1
00127159.png,131,235,307,417,1
00127160.png,94,201,302,404,1
00127161.png,132,249,314,435,1
00127162.png,93,194,301,404,1
00127163.png,84,205,303,407,1
00127164.png,132,247,314,427,1
00127165.png,32,178,317,431,1
00127166.png,111,219,301,407,1
00127167.png,132,243,310,425,1
00127168.png,99,207,307,430,1
00127169.png,131,226,307,415,1
00127170.png,97,213,304,413,1
00127171.png,101,203,301,405,1
00127172.png,125,215,308,414,1
00127173.png,88,194,308,415,1
00127174.png,133,243,311,425,1
00127175.png,51,188,311,418,1
00127176.png,97,205,307,432,1
00127177.png,96,204,308,432,1
00127178.png,90,207,302,407,1
00127179.png,131,232,307,416,1
00127180.png,119,210,306,412,1
00127181.png,133,242,311,424,1
00127182.png,94,196,302,405,1
00127183.png,94,195,301,404,1
00127184.png,75,200,304,408,1
00127185.png,77,196,304,408,1
00127186.png,98,209,305,422,1
00127187.png,132,246,313,426,1
00127188.png,107,212,305,405,1
00127189.png,133,238,308,421,1
00127190.png,98,207,307,427,1
00127191.png,117,207,308,416,1
00127192.png,34,178,317,430,1
00127193.png,133,242,309,425,1
00127194.png,126,217,307,414,1
00127195.png,93,194,302,404,1
00127196.png,90,192,303,410,1
00127197.png,133,240,309,422,1
00127198.png,132,250,321,432,1
00127199.png,130,233,306,429,1
00127200.png,118,209,306,412,1
00127201.png,97,213,304,413,1
00127202.png,132,245,314,427,1
00127203.png,118,213,304,408,1
00127204.png,96,204,308,432,1
00127205.png,95,213,303,409,1
00127206.png,86,185,303,409,1
00127207.png,41,183,314,424,1
00127208.png,133,250,319,432,1
00127209.png,113,213,300,406,1
00127210.png,115,215,301,406,1
00127211.png,92,195,302,404,1
00127212.png,115,221,301,409,1
00127213.png,118,213,304,408,1
00127214.png,132,247,312,431,1
00127215.png,132,248,314,432,1
00127216.png,97,211,306,420,1
00127217.png,132,246,315,437,1
00127218.png,81,188,311,416,1
00127219.png,100,200,300,405,1
00127220.png,116,214,301,406,1
00127221.png,33,179,317,431,1
00127222.png,75,200,303,408,1
00127223.png,103,215,301,406,1
00127782.png,428,592,146,307,1
00127783.png,450,598,96,224,1
00127784.png,426,591,146,308,1
00127785.png,366,510,149,295,1
00127786.png,411,571,105,274,1
00127787.png,373,518,138,289,1
00127788.png,398,554,97,259,1
00127789.png,415,552,83,243,1
00127790.png,414,554,82,234,1
00127791.png,411,571,105,274,1
00127792.png,363,511,126,269,1
00127793.png,423,588,86,235,1
00127794.png,404,560,91,253,1
00127795.png,377,522,133,287,1
00127796.png,415,554,83,236,1
00127797.png,359,507,124,264,1
00127798.png,371,516,127,275,1
00127799.png,445,596,93,225,1
00127800.png,396,555,89,243,1
00127801.png,412,569,142,302,1
00127802.png,376,519,132,285,1
00127803.png,426,577,86,237,1
00127804.png,408,561,90,253,1
00127805.png,361,510,125,266,1
00127806.png,396,552,85,226,1
00127807.png,412,567,89,250,1
00127808.png,408,563,91,254,1
00127809.png,383,530,131,287,1
00127810.png,367,510,149,293,1
00127811.png,415,556,85,249,1
00127812.png,393,560,101,246,1
00127813.png,421,572,91,259,1
00127814.png,431,599,146,309,1
00127815.png,395,565,100,246,1
00127816.png,430,599,148,310,1
00127817.png,409,561,88,252,1
00127818.png,431,590,91,263,1
00127819.png,419,554,84,238,1
00127820.png,406,563,90,252,1
00127821.png,404,560,90,252,1
00127822.png,424,585,87,240,1
00127823.png,398,554,97,259,1
00127824.png,416,554,83,239,1
00127825.png,407,563,88,246,1
00127826.png,440,593,91,230,1
00127827.png,393,553,86,232,1
00127828.png,414,571,87,247,1
00127829.png,422,574,92,263,1
00127830.png,395,552,86,227,1
00127831.png,404,561,87,242,1
00127832.png,396,552,85,226,1
00127833.png,418,567,92,260,1
00127834.png,367,509,151,295,1
00127835.png,364,512,126,271,1
00127836.png,449,597,96,224,1
00127837.png,373,526,113,255,1
00127838.png,365,514,118,258,1
00127839.png,399,550,136,295,1
00127840.png,415,557,86,250,1
00127841.png,369,512,147,292,1
00127842.png,370,512,144,289,1
00127843.png,396,552,86,226,1
00127844.png,387,536,112,272,1
00127845.png,415,554,82,241,1
00127846.png,363,511,125,269,1
00127847.png,364,512,120,259,1
00127848.png,407,559,139,298,1
00127849.png,427,617,96,243,1
00127850.png,436,592,89,232,1
00127851.png,406,561,90,253,1
00127852.png,414,577,112,283,1
00127853.png,426,618,96,242,1
00127854.png,429,590,90,263,1
00127855.png,416,555,82,236,1
00127856.png,427,576,85,237,1
00127857.png,430,598,144,307,1
00127858.png,439,593,89,231,1
00127859.png,410,560,88,252,1
00127860.png,426,565,84,239,1
00127861.png,434,602,149,310,1
00127862.png,394,553,86,230,1
00127863.png,408,569,93,255,1
00127864.png,416,554,82,239,1
00127865.png,430,598,144,307,1
00127866.png,395,552,85,226,1
00127867.png,395,553,85,230,1
00127868.png,410,592,95,241,1
00127869.png,409,564,140,300,1
00127870.png,440,594,89,227,1
00127871.png,364,508,153,298,1
00127872.png,426,584,86,239,1
00127873.png,389,539,110,271,1
00127874.png,416,576,86,245,1
00127875.png,437,592,88,229,1
00127876.png,424,576,92,263,1
00127877.png,395,552,86,227,1
00127878.png,396,557,86,236,1
00127879.png,373,518,135,285,1
00127880.png,414,552,83,242,1
00127881.png,423,574,90,260,1
00127882.png,415,576,108,280,1
00127883.png,365,514,118,258,1
00127884.png,415,554,82,237,1
00127885.png,361,510,125,266,1
00127886.png,420,608,95,242,1
00127887.png,393,553,86,231,1
